,Reporter country,Partner country,FLOW,Value,PeopleTrust,FamilyTrust,NeighborTrust,PersonalTrust,OtherCountryTrust,GDP,Country Trade Percent of GDP,English Rate,Bilateral Trust,Net FDI,Net FDI % GDP,Portfolio equity,PartnerGDP,Distance,Capital City,Law Origins,Rel_sim
759,Slovenia,Estonia,EXP,37710667,0.201125301867,0.64221240042,0.252591016479,0.338717560679,0.222229982702,49416055609.2127,0.0007631258006146802,0.68,,95,0.2,155,25904874312.3,1017.0,Tallinn,0.0,0.153311549852
760,Austria,Belgium,IMP,3674862948,,,,,,436343622435.169,0.008421947197236745,0.64,0.642619796021,15046,3.5,2167,5.33382785676e+11,569.0,Brussels,0.0,0.42267
761,Austria,Belgium,IMP,3674862948,,,,,,436343622435.169,0.008421947197236745,0.64,0.642619796021,15046,3.5,2167,5.33382785676e+11,569.0,Brussels,0.0,0.42267
762,Austria,Czech Republic,IMP,7426259035,,,,,,436343622435.169,0.017019290882619414,0.64,0.126047713144,15046,3.5,2167,2.05522871251e+11,156.0,Prague,1.0,0.257282
763,Austria,Czech Republic,IMP,7426259035,,,,,,436343622435.169,0.017019290882619414,0.64,0.126047713144,15046,3.5,2167,2.05522871251e+11,156.0,Prague,1.0,0.257282
764,Austria,Denmark,IMP,717368069,,,,,,436343622435.169,0.0016440438959471329,0.64,0.643822793768,15046,3.5,2167,3.4195160773e+11,541.0,Copenhagen,0.0,0.0344
765,Austria,Denmark,IMP,717368069,,,,,,436343622435.169,0.0016440438959471329,0.64,0.643822793768,15046,3.5,2167,3.4195160773e+11,541.0,Copenhagen,0.0,0.0344
766,Austria,Finland,IMP,549758964,,,,,,436343622435.169,0.0012599220791445897,0.64,0.638347512858,15046,3.5,2167,2.70673584162e+11,896.0,Helsinki,0.0,0.0668599182004
767,Austria,Finland,IMP,549758964,,,,,,436343622435.169,0.0012599220791445897,0.64,0.638347512858,15046,3.5,2167,2.70673584162e+11,896.0,Helsinki,0.0,0.0668599182004
768,Austria,France,IMP,4791258574,,,,,,436343622435.169,0.01098047118750286,0.64,0.456919484429,15046,3.5,2167,2.82919203917e+12,643.0,Paris,0.0,0.372212550607
769,Austria,France,IMP,4791258574,,,,,,436343622435.169,0.01098047118750286,0.64,0.456919484429,15046,3.5,2167,2.82919203917e+12,643.0,Paris,0.0,0.372212550607
770,Austria,Germany,IMP,73086245798,,,,,,436343622435.169,0.16749699557911837,0.64,0.725641157831,15046,3.5,2167,3.85255616966e+12,326.0,Berlin,1.0,0.239273972603
771,Austria,Germany,IMP,73086245798,,,,,,436343622435.169,0.16749699557911837,0.64,0.725641157831,15046,3.5,2167,3.85255616966e+12,326.0,Berlin,1.0,0.239273972603
772,Austria,Greece,IMP,194725734,,,,,,436343622435.169,0.00044626694189607856,0.64,0.397548098303,15046,3.5,2167,2.37592274371e+11,798.0,Athens,1.0,0.00666
773,Austria,Greece,IMP,194725734,,,,,,436343622435.169,0.00044626694189607856,0.64,0.397548098303,15046,3.5,2167,2.37592274371e+11,798.0,Athens,1.0,0.00666
774,Austria,Hungary,IMP,5133248018,,,,,,436343622435.169,0.01176423294410058,0.64,0.280199360324,15046,3.5,2167,1.37103927313e+11,133.0,Budapest,0.0,0.377776274714
775,Austria,Hungary,IMP,5133248018,,,,,,436343622435.169,0.01176423294410058,0.64,0.280199360324,15046,3.5,2167,1.37103927313e+11,133.0,Budapest,0.0,0.377776274714
776,Austria,Ireland,IMP,1718574030,,,,,,436343622435.169,0.0039385794626924835,0.64,0.415675926452,15046,3.5,2167,2.45920712756e+11,1047.0,Dublin,0.0,0.548195
777,Austria,Ireland,IMP,1718574030,,,,,,436343622435.169,0.0039385794626924835,0.64,0.415675926452,15046,3.5,2167,2.45920712756e+11,1047.0,Dublin,0.0,0.548195
778,Austria,Italy,IMP,10990007822,,,,,,436343622435.169,0.025186589781389258,0.64,0.346860140574,15046,3.5,2167,2.14433818506e+12,475.0,Rome,0.0,0.56440652819
779,Austria,Italy,IMP,10990007822,,,,,,436343622435.169,0.025186589781389258,0.64,0.346860140574,15046,3.5,2167,2.14433818506e+12,475.0,Rome,0.0,0.56440652819
780,Austria,Luxembourg,IMP,407177006,,,,,,436343622435.169,0.0009331567715545046,0.64,0.711287997586,15046,3.5,2167,60130847623.6,475.0,Luxembourg,0.0,0.478788
781,Austria,Luxembourg,IMP,407177006,,,,,,436343622435.169,0.0009331567715545046,0.64,0.711287997586,15046,3.5,2167,60130847623.6,475.0,Luxembourg,0.0,0.478788
782,Austria,Netherlands,IMP,6862305225,,,,,,436343622435.169,0.015726837455999683,0.64,0.64481180696,15046,3.5,2167,8.6950812548e+11,582.0,Amsterdam,0.0,0.280686403509
783,Austria,Netherlands,IMP,6862305225,,,,,,436343622435.169,0.015726837455999683,0.64,0.64481180696,15046,3.5,2167,8.6950812548e+11,582.0,Amsterdam,0.0,0.280686403509
784,Austria,Poland,IMP,2961007707,,,,,,436343622435.169,0.006785953901365753,0.64,0.140184414638,15046,3.5,2167,5.48003360279e+11,346.0,Warsaw,1.0,0.586480441324
785,Austria,Poland,IMP,2961007707,,,,,,436343622435.169,0.006785953901365753,0.64,0.140184414638,15046,3.5,2167,5.48003360279e+11,346.0,Warsaw,1.0,0.586480441324
786,Austria,Portugal,IMP,351977117,,,,,,436343622435.169,0.0008066512237205805,0.64,0.384135560525,15046,3.5,2167,2.2958371149e+11,1430.0,Lisbon,1.0,0.51396
787,Austria,Portugal,IMP,351977117,,,,,,436343622435.169,0.0008066512237205805,0.64,0.384135560525,15046,3.5,2167,2.2958371149e+11,1430.0,Lisbon,1.0,0.51396
788,Austria,Spain,IMP,2053875040,,,,,,436343622435.169,0.004707012855000901,0.64,0.434076563861,15046,3.5,2167,1.40430653606e+12,1126.0,Madrid,0.0,0.537640743872
789,Austria,Spain,IMP,2053875040,,,,,,436343622435.169,0.004707012855000901,0.64,0.434076563861,15046,3.5,2167,1.40430653606e+12,1126.0,Madrid,0.0,0.537640743872
790,Austria,Sweden,IMP,1779911699,,,,,,436343622435.169,0.004079151401518319,0.64,0.701878887738,15046,3.5,2167,5.7059126616e+11,772.0,Stockholm,0.0,0.0974442127216
791,Austria,Sweden,IMP,1779911699,,,,,,436343622435.169,0.004079151401518319,0.64,0.701878887738,15046,3.5,2167,5.7059126616e+11,772.0,Stockholm,0.0,0.0974442127216
792,Austria,United Kingdom,IMP,2534134987,,,,,,436343622435.169,0.005807659048291731,0.64,0.437614588711,15046,3.5,2167,2.94188553746e+12,769.0,London,0.0,0.208814299901
793,Austria,United Kingdom,IMP,2534134987,,,,,,436343622435.169,0.005807659048291731,0.64,0.437614588711,15046,3.5,2167,2.94188553746e+12,769.0,London,0.0,0.208814299901
794,Austria,Estonia,IMP,41446738,,,,,,436343622435.169,9.498646449486739e-05,0.64,,15046,3.5,2167,25904874312.3,847.0,Tallinn,0.0,0.126748
795,Austria,Estonia,IMP,41446738,,,,,,436343622435.169,9.498646449486739e-05,0.64,,15046,3.5,2167,25904874312.3,847.0,Tallinn,0.0,0.126748
796,Austria,Slovenia,IMP,2517071512,,,,,,436343622435.169,0.005768553457828941,0.64,,15046,3.5,2167,49416055609.2,173.0,Ljubljana,1.0,0.472267522211
797,Austria,Slovenia,IMP,2517071512,,,,,,436343622435.169,0.005768553457828941,0.64,,15046,3.5,2167,49416055609.2,173.0,Ljubljana,1.0,0.472267522211
798,Belgium,Austria,IMP,2656771101,,,,,,533382785676.06396,0.004980983961888714,0.71,0.578106359122,-48286,-9.2,7672,4.36343622435e+11,569.0,Vienna,0.0,0.42267
799,Belgium,Austria,IMP,2656771101,,,,,,533382785676.06396,0.004980983961888714,0.71,0.578106359122,-48286,-9.2,7672,4.36343622435e+11,569.0,Vienna,0.0,0.42267
800,Belgium,Czech Republic,IMP,4149573351,,,,,,533382785676.06396,0.0077797286722337804,0.71,0.219487889868,-48286,-9.2,7672,2.05522871251e+11,447.0,Prague,0.0,0.279464
801,Belgium,Czech Republic,IMP,4149573351,,,,,,533382785676.06396,0.0077797286722337804,0.71,0.219487889868,-48286,-9.2,7672,2.05522871251e+11,447.0,Prague,0.0,0.279464
802,Belgium,Denmark,IMP,1476639661,,,,,,533382785676.06396,0.002768442665670876,0.71,0.653498956487,-48286,-9.2,7672,3.4195160773e+11,476.0,Copenhagen,0.0,0.058
803,Belgium,Denmark,IMP,1476639661,,,,,,533382785676.06396,0.002768442665670876,0.71,0.653498956487,-48286,-9.2,7672,3.4195160773e+11,476.0,Copenhagen,0.0,0.058
804,Belgium,Finland,IMP,2622484342,,,,,,533382785676.06396,0.004916702249166131,0.71,0.625811294075,-48286,-9.2,7672,2.70673584162e+11,1025.0,Helsinki,0.0,0.0982310838446
805,Belgium,Finland,IMP,2622484342,,,,,,533382785676.06396,0.004916702249166131,0.71,0.625811294075,-48286,-9.2,7672,2.70673584162e+11,1025.0,Helsinki,0.0,0.0982310838446
806,Belgium,France,IMP,46994104291,,,,,,533382785676.06396,0.08810577610118193,0.71,0.530826250442,-48286,-9.2,7672,2.82919203917e+12,164.0,Paris,1.0,0.380789473684
807,Belgium,France,IMP,46994104291,,,,,,533382785676.06396,0.08810577610118193,0.71,0.530826250442,-48286,-9.2,7672,2.82919203917e+12,164.0,Paris,1.0,0.380789473684
808,Belgium,Germany,IMP,60526357531,,,,,,533382785676.06396,0.11347639848234453,0.71,0.462469545769,-48286,-9.2,7672,3.85255616966e+12,405.0,Berlin,0.0,0.261272015656
809,Belgium,Germany,IMP,60526357531,,,,,,533382785676.06396,0.11347639848234453,0.71,0.462469545769,-48286,-9.2,7672,3.85255616966e+12,405.0,Berlin,0.0,0.261272015656
810,Belgium,Greece,IMP,411012942,,,,,,533382785676.06396,0.0007705778158532809,0.71,0.366433682044,-48286,-9.2,7672,2.37592274371e+11,1300.0,Athens,0.0,0.00065
811,Belgium,Greece,IMP,411012942,,,,,,533382785676.06396,0.0007705778158532809,0.71,0.366433682044,-48286,-9.2,7672,2.37592274371e+11,1300.0,Athens,0.0,0.00065
812,Belgium,Hungary,IMP,1566332203,,,,,,533382785676.06396,0.002936600589789695,0.71,0.257841329559,-48286,-9.2,7672,1.37103927313e+11,702.0,Budapest,1.0,0.3804578564
813,Belgium,Hungary,IMP,1566332203,,,,,,533382785676.06396,0.002936600589789695,0.71,0.257841329559,-48286,-9.2,7672,1.37103927313e+11,702.0,Budapest,1.0,0.3804578564
814,Belgium,Ireland,IMP,16103521684,,,,,,533382785676.06396,0.03019130372493883,0.71,0.48679362376,-48286,-9.2,7672,2.45920712756e+11,482.0,Dublin,0.0,0.52172
815,Belgium,Ireland,IMP,16103521684,,,,,,533382785676.06396,0.03019130372493883,0.71,0.48679362376,-48286,-9.2,7672,2.45920712756e+11,482.0,Dublin,0.0,0.52172
816,Belgium,Italy,IMP,13913180652,,,,,,533382785676.06396,0.026084795058327594,0.71,0.33127562592,-48286,-9.2,7672,2.14433818506e+12,730.0,Rome,1.0,0.540029673591
817,Belgium,Italy,IMP,13913180652,,,,,,533382785676.06396,0.026084795058327594,0.71,0.33127562592,-48286,-9.2,7672,2.14433818506e+12,730.0,Rome,1.0,0.540029673591
818,Belgium,Luxembourg,IMP,2999376372,,,,,,533382785676.06396,0.005623309286591023,0.71,0.772019329852,-48286,-9.2,7672,60130847623.6,116.0,Luxembourg,1.0,0.46722
819,Belgium,Luxembourg,IMP,2999376372,,,,,,533382785676.06396,0.005623309286591023,0.71,0.772019329852,-48286,-9.2,7672,60130847623.6,116.0,Luxembourg,1.0,0.46722
820,Belgium,Netherlands,IMP,91154934798,,,,,,533382785676.06396,0.17089965639303656,0.71,0.546957678202,-48286,-9.2,7672,8.6950812548e+11,108.0,Amsterdam,1.0,0.294177631579
821,Belgium,Netherlands,IMP,91154934798,,,,,,533382785676.06396,0.17089965639303656,0.71,0.546957678202,-48286,-9.2,7672,8.6950812548e+11,108.0,Amsterdam,1.0,0.294177631579
822,Belgium,Poland,IMP,4424019277,,,,,,533382785676.06396,0.008294267073866182,0.71,0.269501268808,-48286,-9.2,7672,5.48003360279e+11,721.0,Warsaw,0.0,0.555416248746
823,Belgium,Poland,IMP,4424019277,,,,,,533382785676.06396,0.008294267073866182,0.71,0.269501268808,-48286,-9.2,7672,5.48003360279e+11,721.0,Warsaw,0.0,0.555416248746
824,Belgium,Portugal,IMP,1895514304,,,,,,533382785676.06396,0.003553759804222836,0.71,0.438488708989,-48286,-9.2,7672,2.2958371149e+11,1065.0,Lisbon,0.0,0.49047
825,Belgium,Portugal,IMP,1895514304,,,,,,533382785676.06396,0.003553759804222836,0.71,0.438488708989,-48286,-9.2,7672,2.2958371149e+11,1065.0,Lisbon,0.0,0.49047
826,Belgium,Spain,IMP,8620363869,,,,,,533382785676.06396,0.016161683692273023,0.71,0.439293980646,-48286,-9.2,7672,1.40430653606e+12,819.0,Madrid,1.0,0.518512256974
827,Belgium,Spain,IMP,8620363869,,,,,,533382785676.06396,0.016161683692273023,0.71,0.439293980646,-48286,-9.2,7672,1.40430653606e+12,819.0,Madrid,1.0,0.518512256974
828,Belgium,Sweden,IMP,9057146506,,,,,,533382785676.06396,0.016980575206453363,0.71,0.668718643083,-48286,-9.2,7672,5.7059126616e+11,796.0,Stockholm,0.0,0.129916579771
829,Belgium,Sweden,IMP,9057146506,,,,,,533382785676.06396,0.016980575206453363,0.71,0.668718643083,-48286,-9.2,7672,5.7059126616e+11,796.0,Stockholm,0.0,0.129916579771
830,Belgium,United Kingdom,IMP,23621686029,,,,,,533382785676.06396,0.04428655491582739,0.71,0.504423987026,-48286,-9.2,7672,2.94188553746e+12,199.0,London,0.0,0.234478649454
831,Belgium,United Kingdom,IMP,23621686029,,,,,,533382785676.06396,0.04428655491582739,0.71,0.504423987026,-48286,-9.2,7672,2.94188553746e+12,199.0,London,0.0,0.234478649454
832,Belgium,Estonia,IMP,309553235,,,,,,533382785676.06396,0.0005803585029607593,0.71,,-48286,-9.2,7672,25904874312.3,995.0,Tallinn,0.0,0.153115
833,Belgium,Estonia,IMP,309553235,,,,,,533382785676.06396,0.0005803585029607593,0.71,,-48286,-9.2,7672,25904874312.3,995.0,Tallinn,0.0,0.153115
834,Belgium,Slovenia,IMP,232263506,,,,,,533382785676.06396,0.00043545369711473804,0.71,,-48286,-9.2,7672,49416055609.2,571.0,Ljubljana,0.0,0.462191510365
835,Belgium,Slovenia,IMP,232263506,,,,,,533382785676.06396,0.00043545369711473804,0.71,,-48286,-9.2,7672,49416055609.2,571.0,Ljubljana,0.0,0.462191510365
836,Czech Republic,Austria,IMP,4402604301,,,,,,205522871251.355,0.021421481094508473,0.76,,7358,3.5,106,4.36343622435e+11,156.0,Vienna,1.0,0.257282
837,Czech Republic,Austria,IMP,4402604301,,,,,,205522871251.355,0.021421481094508473,0.76,,7358,3.5,106,4.36343622435e+11,156.0,Vienna,1.0,0.257282
838,Czech Republic,Belgium,IMP,2405286320,,,,,,205522871251.355,0.011703253780735326,0.76,,7358,3.5,106,5.33382785676e+11,447.0,Brussels,0.0,0.279464
839,Czech Republic,Belgium,IMP,2405286320,,,,,,205522871251.355,0.011703253780735326,0.76,,7358,3.5,106,5.33382785676e+11,447.0,Brussels,0.0,0.279464
840,Czech Republic,Denmark,IMP,850151992,,,,,,205522871251.355,0.004136532283846219,0.76,,7358,3.5,106,3.4195160773e+11,395.0,Copenhagen,0.0,0.01312
841,Czech Republic,Denmark,IMP,850151992,,,,,,205522871251.355,0.004136532283846219,0.76,,7358,3.5,106,3.4195160773e+11,395.0,Copenhagen,0.0,0.01312
842,Czech Republic,Finland,IMP,409746086,,,,,,205522871251.355,0.0019936763412519644,0.76,,7358,3.5,106,2.70673584162e+11,810.0,Helsinki,0.0,0.102921063395
843,Czech Republic,Finland,IMP,409746086,,,,,,205522871251.355,0.0019936763412519644,0.76,,7358,3.5,106,2.70673584162e+11,810.0,Helsinki,0.0,0.102921063395
844,Czech Republic,France,IMP,4722140321,,,,,,205522871251.355,0.022976227863344755,0.76,,7358,3.5,106,2.82919203917e+12,549.0,Paris,0.0,0.39263582996
845,Czech Republic,France,IMP,4722140321,,,,,,205522871251.355,0.022976227863344755,0.76,,7358,3.5,106,2.82919203917e+12,549.0,Paris,0.0,0.39263582996
846,Czech Republic,Germany,IMP,36327440882,,,,,,205522871251.355,0.1767561958472809,0.76,,7358,3.5,106,3.85255616966e+12,175.0,Berlin,1.0,0.312400391389
847,Czech Republic,Germany,IMP,36327440882,,,,,,205522871251.355,0.1767561958472809,0.76,,7358,3.5,106,3.85255616966e+12,175.0,Berlin,1.0,0.312400391389
848,Czech Republic,Greece,IMP,199864264,,,,,,205522871251.355,0.0009724672625635202,0.76,,7358,3.5,106,2.37592274371e+11,954.0,Athens,1.0,0.0
849,Czech Republic,Greece,IMP,199864264,,,,,,205522871251.355,0.0009724672625635202,0.76,,7358,3.5,106,2.37592274371e+11,954.0,Athens,1.0,0.0
850,Czech Republic,Hungary,IMP,3339371317,,,,,,205522871251.355,0.016248173727175796,0.76,,7358,3.5,106,1.37103927313e+11,275.0,Budapest,0.0,0.2887144641
851,Czech Republic,Hungary,IMP,3339371317,,,,,,205522871251.355,0.016248173727175796,0.76,,7358,3.5,106,1.37103927313e+11,275.0,Budapest,0.0,0.2887144641
852,Czech Republic,Ireland,IMP,832493668,,,,,,205522871251.355,0.004050613262315988,0.76,,7358,3.5,106,2.45920712756e+11,912.0,Dublin,0.0,0.201572
853,Czech Republic,Ireland,IMP,832493668,,,,,,205522871251.355,0.004050613262315988,0.76,,7358,3.5,106,2.45920712756e+11,912.0,Dublin,0.0,0.201572
854,Czech Republic,Italy,IMP,5595769040,,,,,,205522871251.355,0.027226989414508324,0.76,,7358,3.5,106,2.14433818506e+12,573.0,Rome,0.0,0.240223343225
855,Czech Republic,Italy,IMP,5595769040,,,,,,205522871251.355,0.027226989414508324,0.76,,7358,3.5,106,2.14433818506e+12,573.0,Rome,0.0,0.240223343225
856,Czech Republic,Luxembourg,IMP,308619391,,,,,,205522871251.355,0.0015016303982176157,0.76,,7358,3.5,106,60130847623.6,372.0,Luxembourg,0.0,0.2863382
857,Czech Republic,Luxembourg,IMP,308619391,,,,,,205522871251.355,0.0015016303982176157,0.76,,7358,3.5,106,60130847623.6,372.0,Luxembourg,0.0,0.2863382
858,Czech Republic,Netherlands,IMP,4682176554,,,,,,205522871251.355,0.022781778619050556,0.76,,7358,3.5,106,8.6950812548e+11,442.0,Amsterdam,0.0,0.329001535088
859,Czech Republic,Netherlands,IMP,4682176554,,,,,,205522871251.355,0.022781778619050556,0.76,,7358,3.5,106,8.6950812548e+11,442.0,Amsterdam,0.0,0.329001535088
860,Czech Republic,Poland,IMP,10413070813,,,,,,205522871251.355,0.05066623850473939,0.76,,7358,3.5,106,5.48003360279e+11,322.0,Warsaw,1.0,0.192244734203
861,Czech Republic,Poland,IMP,10413070813,,,,,,205522871251.355,0.05066623850473939,0.76,,7358,3.5,106,5.48003360279e+11,322.0,Warsaw,1.0,0.192244734203
862,Czech Republic,Portugal,IMP,452593869,,,,,,205522871251.355,0.002202158164900667,0.76,,7358,3.5,106,2.2958371149e+11,1396.0,Lisbon,1.0,0.1961176
863,Czech Republic,Portugal,IMP,452593869,,,,,,205522871251.355,0.002202158164900667,0.76,,7358,3.5,106,2.2958371149e+11,1396.0,Lisbon,1.0,0.1961176
864,Czech Republic,Spain,IMP,2307863136,,,,,,205522871251.355,0.01122922778349801,0.76,,7358,3.5,106,1.40430653606e+12,1103.0,Madrid,0.0,0.267397464074
865,Czech Republic,Spain,IMP,2307863136,,,,,,205522871251.355,0.01122922778349801,0.76,,7358,3.5,106,1.40430653606e+12,1103.0,Madrid,0.0,0.267397464074
866,Czech Republic,Sweden,IMP,1338431138,,,,,,205522871251.355,0.006512322107270948,0.76,,7358,3.5,106,5.7059126616e+11,656.0,Stockholm,0.0,0.177076955162
867,Czech Republic,Sweden,IMP,1338431138,,,,,,205522871251.355,0.006512322107270948,0.76,,7358,3.5,106,5.7059126616e+11,656.0,Stockholm,0.0,0.177076955162
868,Czech Republic,United Kingdom,IMP,2698338456,,,,,,205522871251.355,0.01312913954330623,0.76,,7358,3.5,106,2.94188553746e+12,643.0,London,0.0,0.338337636544
869,Czech Republic,United Kingdom,IMP,2698338456,,,,,,205522871251.355,0.01312913954330623,0.76,,7358,3.5,106,2.94188553746e+12,643.0,London,0.0,0.338337636544
870,Czech Republic,Estonia,IMP,47412719,,,,,,205522871251.355,0.0002306931521115921,0.76,,7358,3.5,106,25904874312.3,765.0,Tallinn,0.0,0.33989196
871,Czech Republic,Estonia,IMP,47412719,,,,,,205522871251.355,0.0002306931521115921,0.76,,7358,3.5,106,25904874312.3,765.0,Tallinn,0.0,0.33989196
872,Czech Republic,Slovenia,IMP,634408205,,,,,,205522871251.355,0.0030868010024252585,0.76,,7358,3.5,106,49416055609.2,278.0,Ljubljana,1.0,0.297077788746
873,Czech Republic,Slovenia,IMP,634408205,,,,,,205522871251.355,0.0030868010024252585,0.76,,7358,3.5,106,49416055609.2,278.0,Ljubljana,1.0,0.297077788746
874,Denmark,Austria,IMP,928503983,,,,,,341951607730.409,0.0027153081372029188,0.81,0.797586552065,-862,-0.3,6882,4.36343622435e+11,541.0,Vienna,0.0,0.0344
875,Denmark,Austria,IMP,928503983,,,,,,341951607730.409,0.0027153081372029188,0.81,0.797586552065,-862,-0.3,6882,4.36343622435e+11,541.0,Vienna,0.0,0.0344
876,Denmark,Belgium,IMP,2952175952,,,,,,341951607730.409,0.008633315022538113,0.81,0.645556777936,-862,-0.3,6882,5.33382785676e+11,476.0,Brussels,0.0,0.058
877,Denmark,Belgium,IMP,2952175952,,,,,,341951607730.409,0.008633315022538113,0.81,0.645556777936,-862,-0.3,6882,5.33382785676e+11,476.0,Brussels,0.0,0.058
878,Denmark,Czech Republic,IMP,1345333840,,,,,,341951607730.409,0.003934281370774098,0.81,0.451760266147,-862,-0.3,6882,2.05522871251e+11,395.0,Prague,0.0,0.01312
879,Denmark,Czech Republic,IMP,1345333840,,,,,,341951607730.409,0.003934281370774098,0.81,0.451760266147,-862,-0.3,6882,2.05522871251e+11,395.0,Prague,0.0,0.01312
880,Denmark,Finland,IMP,1635340394,,,,,,341951607730.409,0.004782373754152035,0.81,0.788218719795,-862,-0.3,6882,2.70673584162e+11,549.0,Helsinki,1.0,0.669979550102
881,Denmark,Finland,IMP,1635340394,,,,,,341951607730.409,0.004782373754152035,0.81,0.788218719795,-862,-0.3,6882,2.70673584162e+11,549.0,Helsinki,1.0,0.669979550102
882,Denmark,France,IMP,2906853046,,,,,,341951607730.409,0.008500773151187323,0.81,0.4844910043,-862,-0.3,6882,2.82919203917e+12,639.0,Paris,0.0,0.018987854251
883,Denmark,France,IMP,2906853046,,,,,,341951607730.409,0.008500773151187323,0.81,0.4844910043,-862,-0.3,6882,2.82919203917e+12,639.0,Paris,0.0,0.018987854251
884,Denmark,Germany,IMP,20135453765,,,,,,341951607730.409,0.05888392775411244,0.81,0.642470469608,-862,-0.3,6882,3.85255616966e+12,221.0,Berlin,0.0,0.267651663405
885,Denmark,Germany,IMP,20135453765,,,,,,341951607730.409,0.05888392775411244,0.81,0.642470469608,-862,-0.3,6882,3.85255616966e+12,221.0,Berlin,0.0,0.267651663405
886,Denmark,Greece,IMP,176574974,,,,,,341951607730.409,0.000516374159407988,0.81,0.390436750219,-862,-0.3,6882,2.37592274371e+11,1329.0,Athens,0.0,0.00052
887,Denmark,Greece,IMP,176574974,,,,,,341951607730.409,0.000516374159407988,0.81,0.390436750219,-862,-0.3,6882,2.37592274371e+11,1329.0,Athens,0.0,0.00052
888,Denmark,Hungary,IMP,802752112,,,,,,341951607730.409,0.0023475605724681404,0.81,0.464661003094,-862,-0.3,6882,1.37103927313e+11,630.0,Budapest,0.0,0.145681581686
889,Denmark,Hungary,IMP,802752112,,,,,,341951607730.409,0.0023475605724681404,0.81,0.464661003094,-862,-0.3,6882,1.37103927313e+11,630.0,Budapest,0.0,0.145681581686
890,Denmark,Ireland,IMP,1203105500,,,,,,341951607730.409,0.003518350178217368,0.81,0.66418105233,-862,-0.3,6882,2.45920712756e+11,770.0,Dublin,0.0,0.0136
891,Denmark,Ireland,IMP,1203105500,,,,,,341951607730.409,0.003518350178217368,0.81,0.66418105233,-862,-0.3,6882,2.45920712756e+11,770.0,Dublin,0.0,0.0136
892,Denmark,Italy,IMP,3361556673,,,,,,341951607730.409,0.009830504074278884,0.81,0.387587960981,-862,-0.3,6882,2.14433818506e+12,953.0,Rome,0.0,0.0
893,Denmark,Italy,IMP,3361556673,,,,,,341951607730.409,0.009830504074278884,0.81,0.387587960981,-862,-0.3,6882,2.14433818506e+12,953.0,Rome,0.0,0.0
894,Denmark,Luxembourg,IMP,172254978,,,,,,341951607730.409,0.0005037408045637966,0.81,0.742644628552,-862,-0.3,6882,60130847623.6,498.0,Luxembourg,0.0,0.0144
895,Denmark,Luxembourg,IMP,172254978,,,,,,341951607730.409,0.0005037408045637966,0.81,0.742644628552,-862,-0.3,6882,60130847623.6,498.0,Luxembourg,0.0,0.0144
896,Denmark,Netherlands,IMP,7381462989,,,,,,341951607730.409,0.021586279526486295,0.81,0.847651903204,-862,-0.3,6882,8.6950812548e+11,386.0,Amsterdam,0.0,0.110263157895
897,Denmark,Netherlands,IMP,7381462989,,,,,,341951607730.409,0.021586279526486295,0.81,0.847651903204,-862,-0.3,6882,8.6950812548e+11,386.0,Amsterdam,0.0,0.110263157895
898,Denmark,Poland,IMP,3258914211,,,,,,341951607730.409,0.00953033744344695,0.81,0.445046291181,-862,-0.3,6882,5.48003360279e+11,418.0,Warsaw,0.0,0.00641925777332
899,Denmark,Poland,IMP,3258914211,,,,,,341951607730.409,0.00953033744344695,0.81,0.445046291181,-862,-0.3,6882,5.48003360279e+11,418.0,Warsaw,0.0,0.00641925777332
900,Denmark,Portugal,IMP,420486419,,,,,,341951607730.409,0.0012296664483926246,0.81,0.493506183801,-862,-0.3,6882,2.2958371149e+11,1541.0,Lisbon,0.0,0.0264
901,Denmark,Portugal,IMP,420486419,,,,,,341951607730.409,0.0012296664483926246,0.81,0.493506183801,-862,-0.3,6882,2.2958371149e+11,1541.0,Lisbon,0.0,0.0264
902,Denmark,Spain,IMP,1492760679,,,,,,341951607730.409,0.0043654150039173865,0.81,0.488692065095,-862,-0.3,6882,1.40430653606e+12,1289.0,Madrid,0.0,0.00273879966188
903,Denmark,Spain,IMP,1492760679,,,,,,341951607730.409,0.0043654150039173865,0.81,0.488692065095,-862,-0.3,6882,1.40430653606e+12,1289.0,Madrid,0.0,0.00273879966188
904,Denmark,Sweden,IMP,12559538981,,,,,,341951607730.409,0.036728995264446326,0.81,0.907709950915,-862,-0.3,6882,5.7059126616e+11,325.0,Stockholm,1.0,0.570761209593
905,Denmark,Sweden,IMP,12559538981,,,,,,341951607730.409,0.036728995264446326,0.81,0.907709950915,-862,-0.3,6882,5.7059126616e+11,325.0,Stockholm,1.0,0.570761209593
906,Denmark,United Kingdom,IMP,5129438234,,,,,,341951607730.409,0.015000479945232468,0.81,0.731209318717,-862,-0.3,6882,2.94188553746e+12,594.0,London,0.0,0.230387288977
907,Denmark,United Kingdom,IMP,5129438234,,,,,,341951607730.409,0.015000479945232468,0.81,0.731209318717,-862,-0.3,6882,2.94188553746e+12,594.0,London,0.0,0.230387288977
908,Denmark,Estonia,IMP,356662216,,,,,,341951607730.409,0.0010430195616485847,0.81,,-862,-0.3,6882,25904874312.3,521.0,Tallinn,1.0,0.07928
909,Denmark,Estonia,IMP,356662216,,,,,,341951607730.409,0.0010430195616485847,0.81,,-862,-0.3,6882,25904874312.3,521.0,Tallinn,1.0,0.07928
